t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 1.27682126e-1 2.47722519e-1 0.00000000e0 3.99998798e-1 3.85299789e-5 1.75875359e-6 4.68146113e-6 4.36562133e-4 1.35099345e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 1.31292083e-1 4.93516639e-1 0.00000000e0 3.99996909e-1 6.82715775e-5 2.75196398e-6 1.75885642e-5 4.36561268e-4 2.37544873e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 1.34136993e-1 7.13412771e-1 0.00000000e0 3.99995019e-1 9.42202061e-5 3.41199063e-6 3.37623116e-5 4.36560107e-4 3.12804657e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 1.36804698e-1 9.10626211e-1 0.00000000e0 3.99993130e-1 1.17836598e-4 4.02801482e-6 5.16145732e-5 4.36558794e-4 3.78073572e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 1.39315054e-1 1.08817576e0 0.00000000e0 3.99991240e-1 1.39749731e-4 4.64188642e-6 7.05534426e-5 4.36557385e-4 4.36814104e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 1.41676680e-1 1.24860323e0 0.00000000e0 3.99989352e-1 1.60300936e-4 5.26286204e-6 9.02765076e-5 4.36555908e-4 4.90263022e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 1.43899726e-1 1.39419020e0 0.00000000e0 3.99987463e-1 1.79721541e-4 5.89431431e-6 1.10618188e-4 4.36554379e-4 5.39232976e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 1.45992389e-1 1.52677513e0 0.00000000e0 3.99985573e-1 1.98161562e-4 6.53703298e-6 1.31459025e-4 4.36552810e-4 5.84351790e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 1.47963197e-1 1.64796607e0 0.00000000e0 3.99983684e-1 2.15737326e-4 7.19099433e-6 1.52718361e-4 4.36551208e-4 6.26180271e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 1.49820322e-1 1.75914005e0 0.00000000e0 3.99981795e-1 2.32539959e-4 7.85566987e-6 1.74335990e-4 4.36549579e-4 6.65210167e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 1.51571523e-1 1.86147823e0 0.00000000e0 3.99979906e-1 2.48643215e-4 8.53026155e-6 1.96264757e-4 4.36547927e-4 7.01867605e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.200000e0 1.53224117e-1 1.95599576e0 0.00000000e0 3.99978018e-1 2.64108284e-4 9.21383787e-6 2.18466257e-4 4.36546255e-4 7.36516995e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.300000e0 1.54784961e-1 2.04356697e0 0.00000000e0 3.99976129e-1 2.78986917e-4 9.90541740e-6 2.40908214e-4 4.36544567e-4 7.69466489e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.400000e0 1.56260457e-1 2.12494672e0 0.00000000e0 3.99974240e-1 2.93323562e-4 1.06040210e-5 2.63562831e-4 4.36542863e-4 8.00974421e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.500025e0 1.57656896e-1 2.20080668e0 0.00000000e0 3.99972351e-1 3.07160268e-4 1.13088809e-5 2.86411437e-4 4.36541146e-4 8.31263414e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.600025e0 1.58979097e-1 2.27167606e0 0.00000000e0 3.99970462e-1 3.20524089e-4 1.20187528e-5 3.09420879e-4 4.36539419e-4 8.60496817e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.700025e0 1.60232525e-1 2.33806794e0 0.00000000e0 3.99968573e-1 3.33448648e-4 1.27329832e-5 3.32577289e-4 4.36537681e-4 8.88829916e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.800025e0 1.61421892e-1 2.40041307e0 0.00000000e0 3.99966685e-1 3.45960823e-4 1.34508100e-5 3.55862925e-4 4.36535935e-4 9.16384564e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.900025e0 1.62551546e-1 2.45908855e0 0.00000000e0 3.99964796e-1 3.58084768e-4 1.41715379e-5 3.79261595e-4 4.36534182e-4 9.43261346e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
