t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 2.96650578e-1 5.00465016e-1 0.00000000e0 3.99998798e-1 3.15960050e-5 3.98212889e-6 9.39207289e-6 4.36562133e-4 1.32951093e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 3.24696515e-1 1.09481496e0 0.00000000e0 3.99996909e-1 4.39241241e-5 6.63445621e-6 3.81264316e-5 4.36561269e-4 2.24627191e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 3.46651377e-1 1.65045417e0 0.00000000e0 3.99995019e-1 5.00781220e-5 8.31895497e-6 7.32632275e-5 4.36560118e-4 2.86849722e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 3.68680844e-1 2.16741251e0 0.00000000e0 3.99993130e-1 5.37270443e-5 9.98881010e-6 1.10359714e-4 4.36558842e-4 3.37762983e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 3.90853718e-1 2.64898226e0 0.00000000e0 3.99991241e-1 5.60282096e-5 1.17722504e-5 1.48218416e-4 4.36557520e-4 3.81596640e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 4.13063933e-1 3.09793379e0 0.00000000e0 3.99989352e-1 5.74797149e-5 1.36921098e-5 1.86369117e-4 4.36556211e-4 4.20111475e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 4.35212732e-1 3.51693067e0 0.00000000e0 3.99987463e-1 5.83545592e-5 1.57574914e-5 2.24597730e-4 4.36554961e-4 4.54430327e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 4.57181229e-1 3.90792154e0 0.00000000e0 3.99985574e-1 5.88239743e-5 1.79712707e-5 2.62757504e-4 4.36553815e-4 4.85362772e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 4.78854274e-1 4.27265913e0 0.00000000e0 3.99983685e-1 5.90061854e-5 2.03337992e-5 3.00760375e-4 4.36552811e-4 5.13554977e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 5.00116640e-1 4.61264209e0 0.00000000e0 3.99981796e-1 5.89877508e-5 2.28430219e-5 3.38546561e-4 4.36551980e-4 5.39523898e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 5.20855019e-1 4.92916851e0 0.00000000e0 3.99979907e-1 5.88350027e-5 2.54947855e-5 3.76073971e-4 4.36551348e-4 5.63683075e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
