t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 1.40026770e-1 2.67514744e-1 0.00000000e0 3.99998798e-1 3.79749592e-5 1.92771068e-6 5.06740400e-6 4.36562133e-4 1.34845021e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 1.44846803e-1 5.38352507e-1 0.00000000e0 3.99996909e-1 6.62731157e-5 3.05341999e-6 1.92947306e-5 4.36561268e-4 2.35884745e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 1.48531822e-1 7.81780875e-1 0.00000000e0 3.99995019e-1 9.03716299e-5 3.80624300e-6 3.72505587e-5 4.36560107e-4 3.09478551e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 1.52005535e-1 1.00094862e0 0.00000000e0 3.99993130e-1 1.11900612e-4 4.51423532e-6 5.71405377e-5 4.36558794e-4 3.72926246e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 1.55297378e-1 1.19901612e0 0.00000000e0 3.99991240e-1 1.31561669e-4 5.22467555e-6 7.82958341e-5 4.36557385e-4 4.29769746e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 1.58415137e-1 1.37865611e0 0.00000000e0 3.99989352e-1 1.49736439e-4 5.94746427e-6 1.00373541e-4 4.36555908e-4 4.81298516e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 1.61368794e-1 1.54228287e0 0.00000000e0 3.99987463e-1 1.66680583e-4 6.68598455e-6 1.23183841e-4 4.36554379e-4 5.28355340e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 1.64166163e-1 1.69184088e0 0.00000000e0 3.99985573e-1 1.82562992e-4 7.44077744e-6 1.46588457e-4 4.36552811e-4 5.71586260e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 1.66815875e-1 1.82903781e0 0.00000000e0 3.99983684e-1 1.97514059e-4 8.21152645e-6 1.70492656e-4 4.36551210e-4 6.11561647e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 1.69326440e-1 1.95533968e0 0.00000000e0 3.99981795e-1 2.11636231e-4 8.99738377e-6 1.94824854e-4 4.36549582e-4 6.48777772e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 1.71706139e-1 2.07200702e0 0.00000000e0 3.99979906e-1 2.25012655e-4 9.79722689e-6 2.19528424e-4 4.36547931e-4 6.83662148e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.200000e0 1.73962944e-1 2.18012555e0 0.00000000e0 3.99978018e-1 2.37712479e-4 1.06098070e-5 2.44556916e-4 4.36546262e-4 7.16578638e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.300000e0 1.76104467e-1 2.28063233e0 0.00000000e0 3.99976129e-1 2.49794291e-4 1.14338403e-5 2.69871128e-4 4.36544576e-4 7.47833710e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.400000e0 1.78137929e-1 2.37433791e0 0.00000000e0 3.99974240e-1 2.61308472e-4 1.22680638e-5 2.95437236e-4 4.36542877e-4 7.77683395e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.500025e0 1.80070612e-1 2.46196630e0 0.00000000e0 3.99972351e-1 2.72301544e-4 1.31114817e-5 3.21232041e-4 4.36541166e-4 8.06347353e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.600025e0 1.81907946e-1 2.54408478e0 0.00000000e0 3.99970462e-1 2.82806536e-4 1.39625388e-5 3.47216280e-4 4.36539446e-4 8.33987159e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.700025e0 1.83656415e-1 2.62124854e0 0.00000000e0 3.99968573e-1 2.92860375e-4 1.48203952e-5 3.73372729e-4 4.36537718e-4 8.60755217e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.800025e0 1.85321606e-1 2.69392312e0 0.00000000e0 3.99966685e-1 3.02493482e-4 1.56840872e-5 3.99680030e-4 4.36535984e-4 8.86771112e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.900025e0 1.86908724e-1 2.76251669e0 0.00000000e0 3.99964796e-1 3.11733145e-4 1.65527367e-5 4.26118786e-4 4.36534246e-4 9.12133406e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000025e0 1.88422609e-1 2.82738822e0 0.00000000e0 3.99962908e-1 3.20603963e-4 1.74255464e-5 4.52671311e-4 4.36532504e-4 9.36923420e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.100025e0 1.89867756e-1 2.88885433e0 0.00000000e0 3.99961019e-1 3.29128212e-4 1.83017957e-5 4.79321426e-4 4.36530762e-4 9.61208388e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.200025e0 1.91248339e-1 2.94719521e0 0.00000000e0 3.99959131e-1 3.37326144e-4 1.91808340e-5 5.06054294e-4 4.36529020e-4 9.85044052e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.300025e0 1.92568227e-1 3.00265959e0 0.00000000e0 3.99957242e-1 3.45216235e-4 2.00620752e-5 5.32856278e-4 4.36527279e-4 1.00847680e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.400025e0 1.93831012e-1 3.05546892e0 0.00000000e0 3.99955354e-1 3.52815398e-4 2.09449918e-5 5.59714822e-4 4.36525542e-4 1.03154541e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
