t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 2.48667403e-1 4.30234697e-1 0.00000000e0 3.99998798e-1 3.34778093e-5 3.36835469e-6 8.12392596e-6 4.36562133e-4 1.33359507e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 2.69506879e-1 9.26564706e-1 0.00000000e0 3.99996909e-1 5.00483266e-5 5.64951469e-6 3.29740995e-5 4.36561269e-4 2.26887637e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 2.85082741e-1 1.38795521e0 0.00000000e0 3.99995019e-1 6.01957898e-5 7.13957056e-6 6.42784484e-5 4.36560110e-4 2.91316948e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 3.00490726e-1 1.81511255e0 0.00000000e0 3.99993130e-1 6.71996149e-5 8.58763961e-6 9.81853590e-5 4.36558806e-4 3.44599980e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 3.15864467e-1 2.21156323e0 0.00000000e0 3.99991241e-1 7.22917002e-5 1.01029196e-5 1.33441010e-4 4.36557422e-4 3.90808234e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 3.31161897e-1 2.58036196e0 0.00000000e0 3.99989352e-1 7.60704231e-5 1.17054134e-5 1.69478288e-4 4.36555995e-4 4.31596503e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 3.46347490e-1 2.92440641e0 0.00000000e0 3.99987463e-1 7.88881026e-5 1.34023401e-5 2.06006957e-4 4.36554555e-4 4.68027623e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 3.61375699e-1 3.24593844e0 0.00000000e0 3.99985574e-1 8.09740437e-5 1.51955665e-5 2.42825016e-4 4.36553129e-4 5.00880956e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 3.76206633e-1 3.54697023e0 0.00000000e0 3.99983685e-1 8.24910479e-5 1.70852501e-5 2.79801985e-4 4.36551740e-4 5.30794188e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 3.90802287e-1 3.82923426e0 0.00000000e0 3.99981796e-1 8.35598405e-5 1.90701870e-5 3.16845049e-4 4.36550412e-4 5.58289270e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 4.05126580e-1 4.09422378e0 0.00000000e0 3.99979907e-1 8.42731573e-5 2.11481926e-5 3.53885633e-4 4.36549165e-4 5.83792684e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.200000e0 4.19145413e-1 4.34322857e0 0.00000000e0 3.99978018e-1 8.47042459e-5 2.33163418e-5 3.90871536e-4 4.36548020e-4 6.07650940e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.300000e0 4.32826732e-1 4.57736651e0 0.00000000e0 3.99976129e-1 8.49123204e-5 2.55711330e-5 4.27762049e-4 4.36546994e-4 6.30144049e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.400000e0 4.46140630e-1 4.79761134e0 0.00000000e0 3.99974241e-1 8.49462150e-5 2.79086029e-5 4.64524783e-4 4.36546105e-4 6.51497418e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.500025e0 4.59062655e-1 5.00486713e0 0.00000000e0 3.99972352e-1 8.48468626e-5 3.03250213e-5 5.01142701e-4 4.36545365e-4 6.71897142e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.600025e0 4.71561149e-1 5.19978551e0 0.00000000e0 3.99970464e-1 8.46491951e-5 3.28145138e-5 5.37576117e-4 4.36544785e-4 6.91478545e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.700025e0 4.83616827e-1 5.38309429e0 0.00000000e0 3.99968576e-1 8.43832337e-5 3.53727310e-5 5.73816641e-4 4.36544371e-4 7.10363905e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.800025e0 4.95209951e-1 5.55540282e0 0.00000000e0 3.99966688e-1 8.40750561e-5 3.79944871e-5 6.09849852e-4 4.36544126e-4 7.28647713e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.900025e0 5.06323812e-1 5.71726845e0 0.00000000e0 3.99964800e-1 8.37474192e-5 4.06743867e-5 6.45664007e-4 4.36544051e-4 7.46406577e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000025e0 5.16944920e-1 5.86920740e0 0.00000000e0 3.99962913e-1 8.34202069e-5 4.34068589e-5 6.81249722e-4 4.36544141e-4 7.63702954e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.100025e0 5.27063157e-1 6.01170362e0 0.00000000e0 3.99961025e-1 8.31107474e-5 4.61861927e-5 7.16599738e-4 4.36544389e-4 7.80588114e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
