t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 1.69518032e-1 3.13209316e-1 0.00000000e0 3.99998798e-1 3.66981246e-5 2.32658503e-6 5.94526084e-6 4.36562133e-4 1.34327713e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 1.77971249e-1 6.44738784e-1 0.00000000e0 3.99996909e-1 6.16042609e-5 3.78061433e-6 2.32545636e-5 4.36561268e-4 2.32621776e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 1.84170027e-1 9.46069561e-1 0.00000000e0 3.99995019e-1 8.13977773e-5 4.75796219e-6 4.53397443e-5 4.36560107e-4 3.02888394e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 1.90088422e-1 1.21986804e0 0.00000000e0 3.99993130e-1 9.81491051e-5 5.68852523e-6 6.98689338e-5 4.36558795e-4 3.62646669e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 1.95791144e-1 1.46953018e0 0.00000000e0 3.99991240e-1 1.12742864e-4 6.63476581e-6 9.59778187e-5 4.36557386e-4 4.15611066e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 2.01280211e-1 1.69796255e0 0.00000000e0 3.99989352e-1 1.25659101e-4 7.60846145e-6 1.23224428e-4 4.36555910e-4 4.63188611e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 2.06561210e-1 1.90783109e0 0.00000000e0 3.99987463e-1 1.37211880e-4 8.61316839e-6 1.51360792e-4 4.36554384e-4 5.06292038e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 2.11636864e-1 2.10127543e0 0.00000000e0 3.99985573e-1 1.47614237e-4 9.64894939e-6 1.80204713e-4 4.36552820e-4 5.45610699e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 2.16512358e-1 2.28019186e0 0.00000000e0 3.99983684e-1 1.57028733e-4 1.07148838e-5 2.09629353e-4 4.36551226e-4 5.81738214e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 2.21193665e-1 2.44621680e0 0.00000000e0 3.99981795e-1 1.65582948e-4 1.18094310e-5 2.39537979e-4 4.36549609e-4 6.15181794e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 2.25687316e-1 2.60076411e0 0.00000000e0 3.99979906e-1 1.73380156e-4 1.29307383e-5 2.69853797e-4 4.36547975e-4 6.46371986e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.200000e0 2.30000202e-1 2.74505704e0 0.00000000e0 3.99978018e-1 1.80505846e-4 1.40768212e-5 3.00513973e-4 4.36546328e-4 6.75670725e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
