t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
0.000000e0 5.00000000e-2 0.00000000e0 0.00000000e0 4.00000688e-1 0.00000000e0 0.00000000e0 0.00000000e0 4.36561443e-4 -0.00000000e0 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000250e-1 3.18790348e-1 5.25834655e-1 1.85459792e-2 3.99998798e-1 3.07555630e-5 4.27353144e-6 9.94386939e-6 4.36562133e-4 1.32130387e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
2.000250e-1 3.48163671e-1 1.13358287e0 5.74961755e-2 3.99996909e-1 4.16901226e-5 7.07515531e-6 3.99362794e-5 4.36561270e-4 2.22689005e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
3.000250e-1 3.70651546e-1 1.68055067e0 9.19935363e-2 3.99995019e-1 4.70746579e-5 8.85523853e-6 7.57723699e-5 4.36560125e-4 2.83689256e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
4.000250e-1 3.92221716e-1 2.17062228e0 1.21719204e-1 3.99993130e-1 5.04985369e-5 1.06207463e-5 1.13035990e-4 4.36558866e-4 3.33394871e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
5.000250e-1 4.12860425e-1 2.61019435e0 1.47448145e-1 3.99991241e-1 5.29553079e-5 1.24828466e-5 1.50709354e-4 4.36557577e-4 3.76225557e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
6.000000e-1 4.32449875e-1 3.00473141e0 1.69709834e-1 3.99989352e-1 5.48377806e-5 1.44482963e-5 1.88440894e-4 4.36556314e-4 4.14059923e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.000000e-1 4.50911897e-1 3.35922677e0 1.88977638e-1 3.99987463e-1 5.63517326e-5 1.65123159e-5 2.26094146e-4 4.36555121e-4 4.48067302e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000000e-1 4.68180998e-1 3.67773916e0 2.05646188e-1 3.99985574e-1 5.76214044e-5 1.86655092e-5 2.63577904e-4 4.36554030e-4 4.79053779e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e-1 4.84222906e-1 3.96390592e0 2.20062671e-1 3.99983685e-1 5.87300292e-5 2.08976884e-5 3.00846129e-4 4.36553067e-4 5.07631825e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e0 4.99027333e-1 4.22092946e0 2.32528058e-1 3.99981796e-1 5.97364783e-5 2.31981842e-5 3.37872255e-4 4.36552248e-4 5.34270734e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.100000e0 5.12605207e-1 4.45165132e0 2.43303344e-1 3.99979907e-1 6.06840557e-5 2.55563381e-5 3.74641139e-4 4.36551582e-4 5.59333108e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.200000e0 5.24985576e-1 4.65861173e0 2.52614935e-1 3.99978019e-1 6.16054428e-5 2.79618398e-5 4.11144707e-4 4.36551073e-4 5.83100400e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.300000e0 5.36212367e-1 4.84409668e0 2.60659282e-1 3.99976131e-1 6.25256745e-5 3.04049587e-5 4.47379466e-4 4.36550718e-4 6.05791939e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.400000e0 5.46341159e-1 5.01017467e0 2.67606872e-1 3.99974242e-1 6.34640292e-5 3.28766946e-5 4.83345001e-4 4.36550507e-4 6.27579399e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.500025e0 5.55438250e-1 5.15876030e0 2.73607055e-1 3.99972354e-1 6.44355357e-5 3.53694936e-5 5.19051941e-4 4.36550429e-4 6.48603018e-5 1.13865000e-3 4.55461000e-4 0 -1.000000e0
